date,price
2025-08-19,5.271810054779053
2025-08-20,5.291481018066406
2025-08-21,5.330822944641113
2025-08-22,5.320987224578857
2025-08-25,5.399670600891113
2025-08-26,5.389835357666016
2025-08-27,5.261974334716797
2025-08-28,5.242303371429443
2025-08-29,5.212797164916992
2025-09-01,5.28164529800415
2025-09-02,5.340657711029053
2025-09-03,5.291481018066406
2025-09-04,5.271810054779053
2025-09-05,5.291481018066406
2025-09-08,5.37999963760376
2025-09-09,5.350493431091309
2025-09-10,5.330822944641113
2025-09-11,5.340657711029053
2025-09-12,5.340657711029053
2025-09-15,5.301316261291504
2025-09-16,5.232468128204346
2025-09-17,5.232468128204346
2025-09-18,5.143949031829834
2025-09-19,5.084936141967773
2025-09-22,5.0357584953308105
2025-09-23,5.006252288818359
2025-09-24,5.016087532043457
2025-09-25,4.947239875793457
2025-09-26,4.986581325531006
2025-09-29,5.055429458618164
2025-09-30,5.006252288818359
2025-10-09,5.1242780685424805
2025-10-10,5.173455238342285
2025-10-13,5.143949031829834
2025-10-14,5.153783798217773
2025-10-15,5.173455238342285
2025-10-16,5.202961444854736
2025-10-17,5.163619518280029
2025-10-20,5.153783798217773
2025-10-21,5.173455238342285
2025-10-22,5.153783798217773
2025-10-23,5.232468128204346
2025-10-24,5.173455238342285
2025-10-27,5.291481018066406
2025-10-28,5.28164529800415
2025-10-29,5.370164394378662
2025-10-30,5.4390130043029785
2025-10-31,5.320987224578857
2025-11-03,5.360328674316406
2025-11-04,5.37999963760376
2025-11-05,5.419342041015625
2025-11-06,5.498025894165039
2025-11-07,5.46851921081543
2025-11-10,5.448848247528076
2025-11-11,5.37999963760376
2025-11-12,5.389999866485596
2025-11-13,5.349999904632568
2025-11-14,5.269999980926514
2025-11-17,5.210000038146973
2025-11-18,5.170000076293945
2025-11-19,5.190000057220459
2025-11-20,5.170000076293945
2025-11-21,5.099999904632568
2025-11-24,5.050000190734863
2025-11-25,5.119999885559082
2025-11-26,5.110000133514404
2025-11-27,5.190000057220459
2025-11-28,5.150000095367432
2025-12-01,5.210000038146973
2025-12-02,5.269999980926514
2025-12-03,5.309999942779541
2025-12-04,5.25
2025-12-05,5.28000020980835
2025-12-08,5.199999809265137
2025-12-09,5.199999809265137
2025-12-10,5.230000019073486
2025-12-11,5.21999979019165
2025-12-12,5.239999771118164
2025-12-15,5.300000190734863
2025-12-16,5.210000038146973
2025-12-17,5.260000228881836
2025-12-18,5.25
2025-12-19,5.199999809265137
2025-12-22,5.179999828338623
2025-12-23,5.230000019073486
2025-12-24,5.199999809265137
2025-12-25,5.199999809265137
2025-12-26,5.25
2025-12-29,5.090000152587891
2025-12-30,4.96999979019165
2025-12-31,4.960000038146973
